x,y,metric
0.0,159.5355465332494,Speed
8.991691269351323,158.429721489209,Speed
17.98338253870265,157.3238426610637,Speed
26.97507380805397,156.2178552098717,Speed
35.96676507740529,155.1117031060118,Speed
44.95845634675661,154.00532908333,Speed
53.95014761610793,152.8986745910855,Speed
62.94183888545925,151.7916797435635,Speed
71.93353015481058,150.6842832672157,Speed
80.9252214241619,149.5764224451793,Speed
89.91691269351323,148.468033059014,Speed
98.90860396286455,147.3590493274841,Speed
107.9002952322159,146.2494038422029,Speed
116.8919865015672,145.1390274999388,Speed
125.8836777709185,144.027849431371,Speed
134.8753690402698,142.9157969260646,Speed
143.8670603096212,141.8027953534177,Speed
152.8587515789725,140.6887680793133,Speed
161.8504428483238,139.5736363781897,Speed
170.8421341176751,138.4573193402153,Speed
179.8338253870265,137.3397337732363,Speed
188.8255166563778,136.2207940991285,Speed
197.8172079257291,135.1004122441643,Speed
206.8088991950804,133.978497522964,Speed
215.8005904644317,132.8549565155709,Speed
224.7922817337831,131.7296929371452,Speed
233.7839730031344,130.6026074997301,Speed
242.7756642724857,129.4735977654946,Speed
251.767355541837,128.3425579908032,Speed
260.7590468111883,127.2093789604039,Speed
269.7507380805397,126.0739478109613,Speed
278.742429349891,124.9361478430882,Speed
287.7341206192424,123.7958583209482,Speed
296.7258118885937,122.6529542584141,Speed
305.7175031579451,121.5073061906654,Speed
314.7091944272964,120.3587799299998,Speed
323.7008856966478,119.2072363045066,Speed
332.6925769659991,118.052530878115,Speed
341.6842682353505,116.8945136503724,Speed
350.6759595047018,115.7330287341366,Speed
359.6676507740532,114.5679140091676,Speed
368.6593420434045,113.3990007493875,Speed
377.6510333127559,112.2261132213259,Speed
386.6427245821072,111.0490682509918,Speed
395.6344158514586,109.8676747560886,Speed
404.6261071208099,108.6817332401366,Speed
413.6177983901613,107.4910352446498,Speed
422.6094896595126,106.2953627550495,Speed
431.601180928864,105.0944875554636,Speed
440.5928721982153,103.8881705269464,Speed
449.5845634675667,102.6761608829503,Speed
458.576254736918,101.4581953350761,Speed
467.5679460062694,100.2339971811872,Speed
476.5596372756207,99.00327530690043,Speed
485.5513285449721,97.76572309020175,Speed
494.5430198143234,96.52101719748165,Speed
503.5347110836748,95.26881625757181,Speed
512.5264023530261,94.00875939836595,Speed
521.5180936223775,92.74046462825473,Speed
530.5097848917288,91.46352704182512,Speed
539.5014761610802,90.17751682598754,Speed
548.4931674304315,88.8819770387783,Speed
557.4848586997829,87.57642112841506,Speed
566.4765499691342,86.26033015457767,Speed
575.4682412384856,84.93314966713717,Speed
584.4599325078369,83.59428618938529,Speed
593.4516237771883,82.2431032428759,Speed
602.4433150465396,80.87891683883633,Speed
611.435006315891,79.50099034615813,Speed
620.4266975852423,78.10852862749036,Speed
629.4183888545937,76.70067131194564,Speed
638.410080123945,75.27648504410132,Speed
647.4017713932964,73.8349545126041,Speed
656.3934626626477,72.37497201545271,Speed
665.3851539319991,70.89532525979742,Speed
674.3768452013504,69.39468301754943,Speed
683.3685364707018,67.87157815828108,Speed
692.3602277400531,66.32438744945854,Speed
701.3519190094045,64.7513073391348,Speed
710.3436102787558,63.15032470079221,Speed
719.3353015481072,61.5191811991787,Speed
728.3269928174585,59.85532949283985,Speed
737.3186840868099,58.15587886795475,Speed
746.3103753561612,56.41752701345727,Speed
755.3020666255126,54.63647336494648,Speed
764.2937578948639,52.80830754879838,Speed
773.2854491642153,50.92786359271198,Speed
782.2771404335666,48.98902613207927,Speed
791.268831702918,46.98446777845941,Speed
800.2605229722693,44.90528521318747,Speed
809.2522142416207,42.74048180552136,Speed
818.243905510972,40.47620944633315,Speed
827.2355967803234,38.09461675380545,Speed
836.2272880496747,35.57202099888271,Speed
845.2189793190261,32.87584462445177,Speed
854.2106705883774,29.95911221016244,Speed
863.2023618577288,26.74960946378398,Speed
872.1940531270801,23.12557072368566,Speed
881.1857443964315,18.84916350164439,Speed
890.1774356657828,13.30525507063576,Speed
899.1691269351322,0.0,Speed
0.0,6362.897651915643,KineticEnergy
8.991691269351323,6274.994162787082,KineticEnergy
17.98338253870265,6187.697867410777,KineticEnergy
26.97507380805397,6101.004571593111,KineticEnergy
35.96676507740529,6014.910110111888,KineticEnergy
44.95845634675661,5929.410346516189,KineticEnergy
53.95014761610793,5844.50117292766,KineticEnergy
62.94183888545925,5760.178509843133,KineticEnergy
71.93353015481058,5676.438305938623,KineticEnergy
80.9252214241619,5593.276537874687,KineticEnergy
89.91691269351323,5510.689210103116,KineticEnergy
98.90860396286455,5428.672354674972,KineticEnergy
107.9002952322159,5347.222031049937,KineticEnergy
116.8919865015672,5266.334325906996,KineticEnergy
125.8836777709185,5186.005352956418,KineticEnergy
134.8753690402698,5106.231252753035,KineticEnergy
143.8670603096212,5027.008192510812,KineticEnergy
152.8587515789725,4948.332365918705,KineticEnergy
161.8504428483238,4870.199992957779,KineticEnergy
170.8421341176751,4792.607319719594,KineticEnergy
179.8338253870265,4715.550618225855,KineticEnergy
188.8255166563778,4639.026186249291,KineticEnergy
197.8172079257291,4563.030347135783,KineticEnergy
206.8088991950804,4487.559449627718,KineticEnergy
215.8005904644317,4412.60986768856,KineticEnergy
224.7922817337831,4338.178000328641,KineticEnergy
233.7839730031344,4264.260271432139,KineticEnergy
242.7756642724857,4190.853129585274,KineticEnergy
251.767355541837,4117.953047905671,KineticEnergy
260.7590468111883,4045.55652387291,KineticEnergy
269.7507380805397,3973.660079160248,KineticEnergy
278.742429349891,3902.260259467498,KineticEnergy
287.7341206192424,3831.353634355072,KineticEnergy
296.7258118885937,3760.936797079155,KineticEnergy
305.7175031579451,3691.00636442803,KineticEnergy
314.7091944272964,3621.558976559533,KineticEnergy
323.7008856966478,3552.591296839621,KineticEnergy
332.6925769659991,3484.100011682075,KineticEnergy
341.6842682353505,3416.081830389277,KineticEnergy
350.6759595047018,3348.533484994124,KineticEnergy
359.6676507740532,3281.451730103007,KineticEnergy
368.6593420434045,3214.833342739895,KineticEnergy
377.6510333127559,3148.675122191466,KineticEnergy
386.6427245821072,3082.973889853357,KineticEnergy
395.6344158514586,3017.726489077416,KineticEnergy
404.6261071208099,2952.929785020054,KineticEnergy
413.6177983901613,2888.580664491635,KineticEnergy
422.6094896595126,2824.676035806889,KineticEnergy
431.601180928864,2761.212828636376,KineticEnergy
440.5928721982153,2698.187993858973,KineticEnergy
449.5845634675667,2635.598503415375,KineticEnergy
458.576254736918,2573.441350162612,KineticEnergy
467.5679460062694,2511.713547729562,KineticEnergy
476.5596372756207,2450.41213037348,KineticEnergy
485.5513285449721,2389.534152837502,KineticEnergy
494.5430198143234,2329.076690209137,KineticEnergy
503.5347110836748,2269.036837779745,KineticEnergy
512.5264023530261,2209.411710904965,KineticEnergy
521.5180936223775,2150.198444866141,KineticEnergy
530.5097848917288,2091.394194732668,KineticEnergy
539.5014761610802,2032.996135225317,KineticEnergy
548.4931674304315,1975.001460580478,KineticEnergy
557.4848586997829,1917.407384415376,KineticEnergy
566.4765499691342,1860.211139594186,KineticEnergy
575.4682412384856,1803.409978095081,KineticEnergy
584.4599325078369,1747.001170878213,KineticEnergy
593.4516237771883,1690.982007754586,KineticEnergy
602.4433150465396,1635.349797255851,KineticEnergy
611.435006315891,1580.101866504982,KineticEnergy
620.4266975852423,1525.23556108787,KineticEnergy
629.4183888545937,1470.74824492578,KineticEnergy
638.410080123945,1416.637300148703,KineticEnergy
647.4017713932964,1362.900126969579,KineticEnergy
656.3934626626477,1309.534143559391,KineticEnergy
665.3851539319991,1256.536785923117,KineticEnergy
674.3768452013504,1203.905507776541,KineticEnergy
683.3685364707018,1151.637780423915,KineticEnergy
692.3602277400531,1099.731092636473,KineticEnergy
701.3519190094045,1048.182950531773,KineticEnergy
710.3436102787558,996.9908774538717,KineticEnergy
719.3353015481072,946.1524138543455,KineticEnergy
728.3269928174585,895.6651171741059,KineticEnergy
737.3186840868099,845.5265617260566,KineticEnergy
746.3103753561612,795.7343385785452,KineticEnergy
755.3020666255126,746.2860554396266,KineticEnergy
764.2937578948639,697.179336542119,KineticEnergy
773.2854491642153,648.4118225294696,KineticEnergy
782.2771404335666,599.9811703423866,KineticEnergy
791.268831702918,551.8850531062726,KineticEnergy
800.2605229722693,504.1211600194283,KineticEnergy
809.2522142416207,456.6871962420255,KineticEnergy
818.243905510972,409.5808827858573,KineticEnergy
827.2355967803234,362.7999564048287,KineticEnergy
836.2272880496747,316.3421694862382,KineticEnergy
845.2189793190261,270.2052899427736,KineticEnergy
854.2106705883774,224.3871011052761,KineticEnergy
863.2023618577288,178.8854016162404,KineticEnergy
872.1940531270801,133.6980053240468,KineticEnergy
881.1857443964315,88.82274117793077,KineticEnergy
890.1774356657828,44.25745312366962,KineticEnergy
899.1691269351322,0.0,KineticEnergy
0.0,0.0,PotentialEnergy
8.991691269351323,44.10424567616824,PotentialEnergy
17.98338253870265,88.20849135233648,PotentialEnergy
26.97507380805397,132.3127370285047,PotentialEnergy
