x,y,metric
0.0,79.76777326662467,Speed
2.894678040157601,79.3220323813629,Speed
5.789356080315201,78.87477449283953,Speed
8.684034120472802,78.42597140083673,Speed
11.5787121606304,77.97559417017156,Speed
14.473390200788,77.52361310358744,Speed
17.3680682409456,77.06999771335161,Speed
20.2627462811032,76.6147166914828,Speed
23.15742432126081,76.1577378785269,Speed
26.05210236141841,75.69902823079401,Speed
28.94678040157601,75.23855378596299,Speed
31.84145844173361,74.77627962695294,Speed
34.73613648189121,74.31216984395441,Speed
37.63081452204881,73.84618749450426,Speed
40.52549256220641,73.37829456147956,Speed
43.42017060236401,72.90845190887738,Speed
46.31484864252161,72.43661923523553,Speed
49.20952668267921,71.96275502453916,Speed
52.10420472283681,71.48681649444603,Speed
54.99888276299441,71.00875954164894,Speed
57.89356080315201,70.52853868417972,Speed
60.78823884330961,70.04610700044407,Speed
63.68291688346721,69.56141606475722,Speed
66.57759492362482,69.07441587913277,Speed
69.47227296378242,68.58505480105556,Speed
72.36695100394002,68.09327946694576,Speed
75.26162904409762,67.59903471099616,Speed
78.15630708425522,67.10226347903779,Speed
81.05098512441282,66.60290673705519,Speed
83.94566316457042,66.10090337394193,Speed
86.84034120472802,65.59619009804581,Speed
89.73501924488562,65.08870132701422,Speed
92.62969728504322,64.57836907040125,Speed
95.52437532520082,64.06512280444755,Speed
98.41905336535842,63.54888933838724,Speed
101.313731405516,63.02959267156982,Speed
104.2084094456736,62.50715384061662,Speed
107.1030874858312,61.98149075574848,Speed
109.9977655259888,61.45251802533412,Speed
112.8924435661464,60.92014676760694,Speed
115.787121606304,60.38428440838632,Speed
118.6817996464616,59.84483446351154,Speed
121.5764776866192,59.30169630455423,Speed
124.4711557267768,58.75476490621275,Speed
127.3658337669344,58.20393057360968,Speed
130.260511807092,57.64907864750453,Speed
133.1551898472496,57.09008918519903,Speed
136.0498678874072,56.52683661464105,Speed
138.9445459275648,55.95918935892792,Speed
141.8392239677224,55.3870094280552,Speed
144.73390200788,54.81015197435391,Speed
147.6285800480376,54.2284648075936,Speed
150.5232580881952,53.64178786519057,Speed
153.4179361283528,53.04995263233956,Speed
156.3126141685104,52.45278150616543,Speed
159.207292208668,51.85008709715057,Speed
162.1019702488256,51.24167146011393,Speed
164.9966482889832,50.62732524586655,Speed
167.8913263291408,50.00682676331796,Speed
170.7860043692984,49.37994094021324,Speed
173.680682409456,48.74641816879097,Speed
176.5753604496136,48.10599302040804,Speed
179.4700384897712,47.45838281049659,Speed
182.3647165299288,46.80328599200347,Speed
185.2593945700864,46.14038035159308,Speed
188.154072610244,45.46932097820953,Speed
191.0487506504016,44.78973796789806,Speed
193.9434286905592,44.1012338218212,Speed
196.8381067307168,43.40338048584279,Speed
199.7327847708744,42.6957159694666,Speed
202.627462811032,41.97774046874125,Speed
205.5221408511896,41.24891190124189,Speed
208.4168188913472,40.50864074042769,Speed
211.3114969315048,39.75628401022287,Speed
214.2061749716624,38.99113826679293,Speed
217.10085301182,38.2124313507214,Speed
219.9955310519777,37.41931263573793,Speed
222.8902090921353,36.6108414250371,Speed
225.7848871322929,35.78597304629604,Speed
228.6795651724505,34.94354206202772,Speed
231.5742432126081,34.08224182869972,Speed
234.4689212527657,33.20059938508167,Speed
237.3635992929233,32.29694429582045,Speed
240.2582773330809,31.36936957152229,Speed
243.1529553732385,30.4156820550959,Speed
246.0476334133961,29.43333858287753,Speed
248.9423114535537,28.41936259564529,Speed
251.8369894937113,27.37023334591265,Speed
254.7316675338689,26.28173582345457,Speed
257.6263455740265,25.14875291149712,Speed
260.5210236141841,23.9649700311772,Speed
263.4157016543417,22.72244254414821,Speed
266.3103796944993,21.41093888372678,Speed
269.2050577346569,20.01689852397803,Speed
272.0997357748145,18.52168662720742,Speed
274.9944138149721,16.89846040176633,Speed
277.8890918551297,15.10599899163365,Speed
280.7837698952873,13.07487340762049,Speed
283.6784479354449,10.66963008779035,Speed
286.5731259756025,7.540357810837818,Speed
289.4678040157601,0.0,Speed
289.4678040157601,0.0,Speed
0.0,1590.724412978911,KineticEnergy
2.894678040157601,1572.996205277496,KineticEnergy
5.789356080315201,1555.307512824073,KineticEnergy
