x,y,metric
0.3596676507740527,0.0,Speed
0.3560709742663122,0.2651844477016876,Speed
0.3524742977585716,0.3743792563749956,Speed
0.3488776212508311,0.4577275000019394,Speed
0.3452809447430906,0.5276267937121902,Speed
0.34168426823535,0.5888886518855359,Speed
0.3380875917276095,0.6439853905100534,Speed
0.334490915219869,0.694388445798178,Speed
0.3308942387121284,0.7410583491072865,Speed
0.3272975622043879,0.7846635528892402,Speed
0.3237008856966473,0.8256916818340984,Speed
0.3201042091889068,0.8645115602422786,Speed
0.3165075326811663,0.9014102821094101,Speed
0.3129108561734257,0.9366166028887802,Speed
0.3093141796656852,0.9703163603523244,Speed
0.3057175031579447,1.002663013843679,Speed
0.3021208266502041,1.033785068340545,Speed
0.2985241501424636,1.063791440460748,Speed
0.294927473634723,1.092775423939564,Speed
0.2913307971269825,1.12081767730387,Speed
0.287734120619242,1.147988513423298,Speed
0.2841374441115014,1.174349680688459,Speed
0.2805407676037609,1.199955767444738,Speed
0.2769440910960204,1.22485532281586,Speed
0.2733474145882798,1.24909176099343,Speed
0.2697507380805393,1.272704098079992,Speed
0.2661540615727988,1.295727557932919,Speed
0.2625573850650582,1.318194074430733,Speed
0.2589607085573177,1.340132711043194,Speed
0.2553640320495771,1.361570013783423,Speed
0.2517673555418366,1.382530310049049,Speed
0.2481706790340961,1.403035963173617,Speed
0.2445740025263555,1.423107590468289,Speed
0.240977326018615,1.442764250967286,Speed
0.2373806495108745,1.462023607877142,Speed
0.2337839730031339,1.480902069782094,Speed
0.2301872964953934,1.499414913911696,Speed
0.2265906199876528,1.517576394184773,Speed
0.2229939434799123,1.535399836271027,Speed
0.2193972669721718,1.552897721531337,Speed
0.2158005904644312,1.570081761390187,Speed
0.2122039139566907,1.586962963443256,Speed
0.2086072374489502,1.60355169039833,Speed
0.2050105609412096,1.619857712779067,Speed
0.2014138844334691,1.635890256181809,Speed
0.1978172079257285,1.651658043759807,Speed
0.194220531417988,1.667169334512607,Speed
0.1906238549102475,1.682431957877348,Speed
0.1870271784025069,1.697453345050584,Speed
0.1834305018947664,1.712240557411644,Speed
0.1798338253870259,1.726800312369735,Speed
0.1762371488792853,1.741139006915423,Speed
0.1726404723715448,1.755262739121658,Speed
0.1690437958638042,1.769177327809095,Speed
0.1654471193560637,1.782888330564344,Speed
0.1618504428483232,1.796401060277244,Speed
0.1582537663405826,1.809720600343799,Speed
0.1546570898328421,1.822851818664519,Speed
0.1510604133251016,1.835799380553224,Speed
0.147463736817361,1.848567760658608,Speed
0.1438670603096205,1.861161253989633,Speed
0.1402703838018799,1.873583986126091,Speed
0.1366737072941394,1.885839922687027,Speed
0.1330770307863989,1.897932878122187,Speed
0.1294803542786583,1.909866523884968,Speed
0.1258836777709178,1.921644396039482,Speed
0.1222870012631773,1.933269902349086,Speed
0.1186903247554368,1.944746328889152,Speed
0.1150936482476962,1.956076846222696,Speed
0.1114969717399557,1.967264515173854,Speed
0.1079002952322152,1.978312292230903,Speed
0.1043036187244747,1.989223034607621,Speed
0.1007069422167341,1.999999504989151,Speed
0.09711026570899361,2.010644375986216,Speed
0.09351358920125309,2.021160234319392,Speed
0.08991691269351257,2.031549584753294,Speed
0.08632023618577205,2.041814853798792,Speed
0.08272355967803152,2.051958393199856,Speed
0.079126883170291,2.061982483220237,Speed
0.07553020666255048,2.071889335743928,Speed
0.07193353015480995,2.081681097202219,Speed
0.06833685364706943,2.09135985133913,Speed
0.06474017713932891,2.100927621826051,Speed
0.06114350063158838,2.110386374735602,Speed
0.05754682412384785,2.119738020883904,Speed
0.05395014761610731,2.128984418049793,Speed
0.05035347110836678,2.13812737307882,Speed
0.04675679460062625,2.14716864387933,Speed
0.04316011809288572,2.156109941317347,Speed
0.03956344158514519,2.164952931016508,Speed
0.03596676507740466,2.173699235068847,Speed
0.03237008856966413,2.182350433661795,Speed
0.02877341206192361,2.190908066626404,Speed
0.02517673555418308,2.199373634911431,Speed
0.02158005904644255,2.20774860198762,Speed
0.01798338253870203,2.216034395186205,Speed
0.0143867060309615,2.224232406975386,Speed
0.01079002952322097,2.232343996178293,Speed
0.007193353015480446,2.240370489135707,Speed
0.0,2.256173335879252,Speed
0.3596676507740527,0.0,KineticEnergy
0.3560709742663122,0.01758069782571227,KineticEnergy
0.3524742977585716,0.03503995690097367,KineticEnergy
0.3488776212508311,0.05237861606450635,KineticEnergy
0.3452809447430906,0.06959750836075153,KineticEnergy
0.34168426823535,0.08669746107989096,KineticEnergy
0.3380875917276095,0.1036792957975965,KineticEnergy
0.334490915219869,0.1205438284145023,KineticEnergy
0.3308942387121284,0.1372918691954042,KineticEnergy
0.3272975622043879,0.1539242228081913,KineticEnergy
0.3237008856966473,0.1704416883625055,KineticEnergy
0.3201042091889068,0.1868450594481347,KineticEnergy
0.3165075326811663,0.2031351241731416,KineticEnergy
0.3129108561734257,0.2193126652017298,KineticEnergy
0.3093141796656852,0.2353784597918454,KineticEnergy
0.3057175031579447,0.2513332798325223,KineticEnergy
0.3021208266502041,0.2671778918809666,KineticEnergy
0.2985241501424636,0.2829130571993881,KineticEnergy
0.294927473634723,0.2985395317915736,KineticEnergy
0.2913307971269825,0.3140580664392107,KineticEnergy
0.287734120619242,0.3294694067379585,KineticEnergy
0.2841374441115014,0.3447742931332713,KineticEnergy
0.2805407676037609,0.3599734609559727,KineticEnergy
0.2769440910960204,0.3750676404575859,KineticEnergy
0.2733474145882798,0.3900575568454173,KineticEnergy
0.2697507380805393,0.4049439303174013,KineticEnergy
0.2661540615727988,0.4197274760967015,KineticEnergy
0.2625573850650582,0.4344089044660746,KineticEnergy
0.2589607085573177,0.4489889208019952,KineticEnergy
0.2553640320495771,0.4634682256085475,KineticEnergy
0.2517673555418366,0.4778475145510799,KineticEnergy
0.2481706790340961,0.4921274784896297,KineticEnergy
0.2445740025263555,0.5063088035121149,KineticEnergy
0.240977326018615,0.5203921709672985,KineticEnergy
0.2373806495108745,0.5343782574975235,KineticEnergy
0.2337839730031339,0.5482677350712228,KineticEnergy
0.2301872964953934,0.562061271015205,KineticEnergy
0.2265906199876528,0.5757595280467143,KineticEnergy
0.2229939434799123,0.589363164305274,KineticEnergy
0.2193972669721718,0.6028728333843045,KineticEnergy
0.2158005904644312,0.6162891843625278,KineticEnergy
0.2122039139566907,0.6296128618351505,KineticEnergy
0.2086072374489502,0.6428445059448358,KineticEnergy
0.2050105609412096,0.6559847524124578,KineticEnergy
0.2014138844334691,0.669034232567646,KineticEnergy
0.1978172079257285,0.6819935733791184,KineticEnergy
0.194220531417988,0.6948633974848022,KineticEnergy
0.1906238549102475,0.7076443232217517,KineticEnergy
0.1870271784025069,0.7203369646558542,KineticEnergy
0.1834305018947664,0.7329419316113345,KineticEnergy
0.1798338253870259,0.7454598297000539,KineticEnergy
0.1762371488792853,0.7578912603506067,KineticEnergy
0.1726404723715448,0.7702368208372166,KineticEnergy
0.1690437958638042,0.7824971043084329,KineticEnergy
0.1654471193560637,0.7946726998156285,KineticEnergy
0.1618504428483232,0.8067641923413014,KineticEnergy
0.1582537663405826,0.8187721628271801,KineticEnergy
0.1546570898328421,0.830697188202136,KineticEnergy
0.1510604133251016,0.8425398414099007,KineticEnergy
0.147463736817361,0.8543006914365949,KineticEnergy
0.1438670603096205,0.8659803033380657,KineticEnergy
0.1402703838018799,0.8775792382670332,KineticEnergy
0.1366737072941394,0.8890980535000536,KineticEnergy
0.1330770307863989,0.9005373024642918,KineticEnergy
0.1294803542786583,0.9118975347641126,KineticEnergy
0.1258836777709178,0.9231792962074864,KineticEnergy
0.1222870012631773,0.9343831288322113,KineticEnergy
0.1186903247554368,0.9455095709319585,KineticEnergy
0.1150936482476962,0.9565591570821319,KineticEnergy
0.1114969717399557,0.9675324181655545,KineticEnergy
0.1079002952322152,0.9784298813979726,KineticEnergy
0.1043036187244747,0.9892520703533879,KineticEnergy
0.1007069422167341,0.9999995049892126,KineticEnergy
0.09711026570899361,1.01067270167125,KineticEnergy
0.09351358920125309,1.021272173198505,KineticEnergy
0.08991691269351257,1.03179842882782,KineticEnergy
0.08632023618577205,1.042251974298345,KineticEnergy
0.08272355967803152,1.052633311855834,KineticEnergy
0.079126883170291,1.062942940276774,KineticEnergy
0.07553020666255048,1.073181354892353,KineticEnergy
0.07193353015480995,1.083349047612259,KineticEnergy
0.06833685364706943,1.093446506948307,KineticEnergy
0.06474017713932891,1.103474218037917,KineticEnergy
0.06114350063158838,1.113432662667419,KineticEnergy
